BATCH ID,NAME VEND,INVOICE ID,Line,AMT LINE , DESCRIPTION, ISSUED DATE,AMT TOTAL,Department,PRO CLASS 1
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,16,3.04,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,17,6.08,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,18,9.12,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,19,3.04,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,20,6.08,UNIFORMS                                ,12/01/2023,,Training and Professional Development,Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,21,3.04,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,22,9.12,UNIFORMS                                ,12/01/2023,,Fire Stations (North East),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,23,12.16,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,24,6.08,UNIFORMS                                ,12/01/2023,,Fire Stations (North West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,25,6.08,UNIFORMS                                ,12/01/2023,,Fire Stations (South East),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,26,3.04,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,27,9.12,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,28,9.12,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,29,3.04,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,30,3.04,UNIFORMS                                ,12/01/2023,,Fire Stations (North East),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,31,6.08,UNIFORMS                                ,12/01/2023,,Fire Stations (South East),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,32,6.08,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,33,12.16,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,34,12.16,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,35,3.04,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,36,3.04,UNIFORMS                                ,12/01/2023,,Fire Stations (North West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,37,12.16,UNIFORMS                                ,12/01/2023,,Fire Stations (North East),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,38,9.12,UNIFORMS                                ,12/01/2023,,Fire Stations (South East),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,39,6.08,UNIFORMS                                ,12/01/2023,,Fire Stations (North East),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,40,12.16,UNIFORMS                                ,12/01/2023,,Training and Professional Development,Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,41,6.08,UNIFORMS                                ,12/01/2023,,Fire Stations (North East),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,42,9.12,UNIFORMS                                ,12/01/2023,,Fire Stations (North West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,43,9.12,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,44,6.08,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,45,6.08,UNIFORMS                                ,12/01/2023,,Fire Stations (North East),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,46,3.04,UNIFORMS                                ,12/01/2023,,Fire Stations (North East),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,47,3.04,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,48,3.04,UNIFORMS                                ,12/01/2023,,Fire Stations (North West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,49,6.08,UNIFORMS                                ,12/01/2023,,Fire Stations (North East),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,50,12.16,UNIFORMS                                ,12/01/2023,,Fire Stations (North West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,51,12.16,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,52,6.08,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,53,3.04,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,54,12.16,UNIFORMS                                ,12/01/2023,,Fire Stations (North West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,55,9.12,UNIFORMS                                ,12/01/2023,,Fire Stations (North East),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,56,9.12,UNIFORMS                                ,12/01/2023,,Fire Stations (South East),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,57,6.08,UNIFORMS                                ,12/01/2023,,Fire Stations (North East),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,58,10.92,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,59,3.04,UNIFORMS                                ,12/01/2023,,Fire Stations (North West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,60,9.12,UNIFORMS                                ,12/01/2023,,Fire Stations (North West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,61,9.12,UNIFORMS                                ,12/01/2023,,Fire Stations (North East),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,62,6.08,UNIFORMS                                ,12/01/2023,,Fire Stations (South East),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,63,12.16,UNIFORMS                                ,12/01/2023,,Fire Stations (South East),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,64,9.12,UNIFORMS                                ,12/01/2023,,Fire Stations (North West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,65,6.08,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,66,3.04,UNIFORMS                                ,12/01/2023,,Fire Stations (North East),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,67,12.16,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,68,6.08,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,69,6.08,UNIFORMS                                ,12/01/2023,,Fire Stations (South East),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,70,3.04,UNIFORMS                                ,12/01/2023,,Fire Stations (North East),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,71,9.12,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,72,12.16,UNIFORMS                                ,12/01/2023,,Fire Stations (North East),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,73,6.08,UNIFORMS                                ,12/01/2023,,Fire Stations (North West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,74,9.12,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,75,9.12,UNIFORMS                                ,12/01/2023,,Fire Stations (North East),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,76,12.16,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,77,3.04,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,78,3.04,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,79,3.04,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,80,3.04,UNIFORMS                                ,12/01/2023,,Fire Stations (North West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,81,9.12,UNIFORMS                                ,12/01/2023,,Fire Stations (South East),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,82,9.12,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,83,3.04,UNIFORMS                                ,12/01/2023,,Fire Stations (North West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,84,6.08,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,85,3.04,UNIFORMS                                ,12/01/2023,,Fire Stations (North West),Clothing
060123P     ,WORCESTERSHIRE MEDAL SERVICE L,41948,86,3.04,UNIFORMS                                ,12/01/2023,,Fire Stations (South West),Clothing
800186898,Tersus Consultancy Ltd        ,51021,1,"1,413.07",REACTIVE ASBESTOS                       ,09/01/2023,"1,413.07",Property Department,Works - Construction
800187857,Tersus Consultancy Ltd        ,51605,1,"3,061.20",REACTIVE ASBESTOS                       ,26/01/2023,"3,061.20",Property Department,Works - Construction
800187855,Tersus Consultancy Ltd        ,51753,1,348.36,REACTIVE ASBESTOS                       ,26/01/2023,348.36,Property Department,Works - Construction
060123Y     ,GARRAN LOCKERS LTD            ,53947,1,413.76,OFFICE FURNITURE                        ,12/01/2023,413.76,Fire Stations (North East),Furniture & Soft Furnishings
130123Y     ,GARRAN LOCKERS LTD            ,54014,1,806.08,WORKPLACE IMPROVEMENTS                  ,19/01/2023,806.08,Property Department,Works - Construction
130123Y     ,GARRAN LOCKERS LTD            ,54015,1,"1,662.56",DEVELOPMENT  EXPENSES-CONTRACT          ,19/01/2023,"1,662.56",Property Department,Consultancy
030123K     ,ABARIS INTERNATIONAL LIMITED  ,79810,1,717.8,PROTECTIVE EQUIPT - PARTS               ,09/01/2023,726.3,Technical & Support Service,Emergency Services
030123K     ,ABARIS INTERNATIONAL LIMITED  ,79810,2,8.5,REPAIR & MAINTENANCE                    ,09/01/2023,,Technical & Support Service,Fire & Rescue
800186844,APEX LIFT & ESCALATOR         ,101989,1,50.21,PLANNED LIFTS                           ,09/01/2023,"1,178.11",Property Department,Facilities & Management Services
800186844,APEX LIFT & ESCALATOR         ,101989,2,72.32,PLANNED LIFTS                           ,09/01/2023,,Property Department,Facilities & Management Services
800186844,APEX LIFT & ESCALATOR         ,101989,3,50.22,PLANNED LIFTS                           ,09/01/2023,,Property Department,Facilities & Management Services
800186844,APEX LIFT & ESCALATOR         ,101989,4,50.22,PLANNED LIFTS                           ,09/01/2023,,Property Department,Facilities & Management Services
800186844,APEX LIFT & ESCALATOR         ,101989,5,215.92,PLANNED LIFTS                           ,09/01/2023,,Property Department,Facilities & Management Services
800186844,APEX LIFT & ESCALATOR         ,101989,6,50.22,PLANNED LIFTS                           ,09/01/2023,,Property Department,Facilities & Management Services
800186844,APEX LIFT & ESCALATOR         ,101989,7,50.22,PLANNED LIFTS                           ,09/01/2023,,Property Department,Facilities & Management Services
800186844,APEX LIFT & ESCALATOR         ,101989,8,100.43,PLANNED LIFTS                           ,09/01/2023,,Property Department,Facilities & Management Services
800186844,APEX LIFT & ESCALATOR         ,101989,9,100.44,PLANNED LIFTS                           ,09/01/2023,,Property Department,Facilities & Management Services
800186844,APEX LIFT & ESCALATOR         ,101989,10,50.22,PLANNED LIFTS                           ,09/01/2023,,Property Department,Facilities & Management Services
800186844,APEX LIFT & ESCALATOR         ,101989,11,50.21,PLANNED LIFTS                           ,09/01/2023,,Property Department,Facilities & Management Services
800186844,APEX LIFT & ESCALATOR         ,101989,12,50.21,PLANNED LIFTS                           ,09/01/2023,,Property Department,Facilities & Management Services
800186844,APEX LIFT & ESCALATOR         ,101989,13,50.22,PLANNED LIFTS                           ,09/01/2023,,Property Department,Facilities & Management Services
800186844,APEX LIFT & ESCALATOR         ,101989,14,155.67,PLANNED LIFTS                           ,09/01/2023,,Property Department,Facilities & Management Services
800186844,APEX LIFT & ESCALATOR         ,101989,15,50.21,PLANNED LIFTS                           ,09/01/2023,,Property Department,Facilities & Management Services
800186844,APEX LIFT & ESCALATOR         ,101989,16,31.17,PLANNED LIFTS                           ,09/01/2023,,Property Department,Facilities & Management Services
800187225,APEX LIFT & ESCALATOR         ,102018,1,21.71,PLANNED LIFTS                           ,16/01/2023,774.68,Property Department,Facilities & Management Services
800187225,APEX LIFT & ESCALATOR         ,102018,2,31.28,PLANNED LIFTS                           ,16/01/2023,,Property Department,Facilities & Management Services
800187225,APEX LIFT & ESCALATOR         ,102018,3,93.36,PLANNED LIFTS                           ,16/01/2023,,Property Department,Facilities & Management Services
800187225,APEX LIFT & ESCALATOR         ,102018,4,21.71,PLANNED LIFTS                           ,16/01/2023,,Property Department,Facilities & Management Services
800187225,APEX LIFT & ESCALATOR         ,102018,5,21.71,PLANNED LIFTS                           ,16/01/2023,,Property Department,Facilities & Management Services
800187225,APEX LIFT & ESCALATOR         ,102018,6,21.71,PLANNED LIFTS                           ,16/01/2023,,Property Department,Facilities & Management Services
800187225,APEX LIFT & ESCALATOR         ,102018,7,43.42,PLANNED LIFTS                           ,16/01/2023,,Property Department,Facilities & Management Services
800187225,APEX LIFT & ESCALATOR         ,102018,8,21.71,PLANNED LIFTS                           ,16/01/2023,,Property Department,Facilities & Management Services
800187225,APEX LIFT & ESCALATOR         ,102018,9,21.71,PLANNED LIFTS                           ,16/01/2023,,Property Department,Facilities & Management Services
800187225,APEX LIFT & ESCALATOR         ,102018,10,21.71,PLANNED LIFTS                           ,16/01/2023,,Property Department,Facilities & Management Services
800187225,APEX LIFT & ESCALATOR         ,102018,11,67.31,PLANNED LIFTS                           ,16/01/2023,,Property Department,Facilities & Management Services
800187225,APEX LIFT & ESCALATOR         ,102018,12,43.43,PLANNED LIFTS                           ,16/01/2023,,Property Department,Facilities & Management Services
